lat	lon	title	description	icon	iconsize	iconoffset
52.478124	-1.910082	The Soloman Cutler	Not Visited	no_visit.png	24,24	0,0
52.407202	-1.517802	The Spon Gate	Not Visited	no_visit.png	24,24	0,0
52.446730	-1.819665	The Spread Eagle	Not Visited	no_visit.png	24,24	0,0
52.481874	-1.894953	The Square Peg	Not Visited	no_visit.png	24,24	0,0
52.485688	-2.114407	The Waterfront Inn	Not Visited	no_visit.png	24,24	0,0
52.414457	-1.781063	The White Swan	Not Visited	no_visit.png	24,24	0,0
52.449699	-2.050818	The William Shenstone	Not Visited	no_visit.png	24,24	0,0
52.467438	-1.808551	The William Tyler	Not Visited	no_visit.png	24,24	0,0
52.453344	-1.732618	Wetherspoon	Not Visited	no_visit.png	24,24	0,0
52.453891	-1.717070	Wetherspoons	Not Visited	no_visit.png	24,24	0,0
51.155990	-0.163049	The Beehive	Not Visited	no_visit.png	24,24	0,0
50.836676	-0.779968	The Dolphin & Anchor	Not Visited	no_visit.png	24,24	0,0
51.155990	-0.163049	The Flying Horse	Not Visited	no_visit.png	24,24	0,0
50.809132	-0.543730	The George Inn	Not Visited	no_visit.png	24,24	0,0
50.783175	-0.675540	The Hatter’s Inn	Not Visited	no_visit.png	24,24	0,0
51.115383	-0.190369	The Jubilee Oak	Not Visited	no_visit.png	24,24	0,0
51.063625	-0.332293	The Lynd Cross	Not Visited	no_visit.png	24,24	0,0
51.126476	-0.008773	The Ounce & Ivy Bush	Not Visited	no_visit.png	24,24	0,0
51.161299	-0.179121	The Red Lion	Not Visited	no_visit.png	24,24	0,0
50.956203	-0.131755	The Six Gold Martlets	Not Visited	no_visit.png	24,24	0,0
50.813290	-0.370706	The Three Fishes	Not Visited	no_visit.png	24,24	0,0
53.798580	-1.547285	Becketts Bank	Not Visited	no_visit.png	24,24	0,0
53.721678	-1.862741	The Barum Top Inn	Not Visited	no_visit.png	24,24	0,0
53.613552	-1.354261	The Blue Bell	Not Visited	no_visit.png	24,24	0,0
53.904207	-1.692899	The Bowling Green	Not Visited	no_visit.png	24,24	0,0
53.7935237	-1.3883341	The Briggate	Not Visited	no_visit.png	24,24	0,0
53.692556	-1.309399	The Broken Bridge	Not Visited	no_visit.png	24,24	0,0
53.647402	-1.782398	The Cherry Tree	Not Visited	no_visit.png	24,24	0,0
53.866113	-1.681586	The Clothier’s Arms	Not Visited	no_visit.png	24,24	0,0
53.709538	-1.907801	The Commercial Inn	Not Visited	no_visit.png	24,24	0,0
53.796504	-1.661856	The Crossed Shuttle	Not Visited	no_visit.png	24,24	0,0
53.801747	-1.547888	The Cuthbert Brodrick	Not Visited	no_visit.png	24,24	0,0
53.726941	-1.353853	The Glass Blower	Not Visited	no_visit.png	24,24	0,0
53.802007	-1.545685	The Hedley Verity	Not Visited	no_visit.png	24,24	0,0
53.925738	-1.825689	The Lister Arms	Not Visited	no_visit.png	24,24	0,0
53.868726	-1.909999	The Livery Rooms	Not Visited	no_visit.png	24,24	0,0
53.645647	-1.779138	The Lord Wilson	Not Visited	no_visit.png	24,24	0,0
53.847262	-1.837362	The Myrtle Grove	Not Visited	no_visit.png	24,24	0,0
53.724622	-1.712401	The Obediah Brooke	Not Visited	no_visit.png	24,24	0,0
53.810925	-1.627304	The Old Unicorn	Not Visited	no_visit.png	24,24	0,0
53.725100	-1.859882	The Percy Shaw	Not Visited	no_visit.png	24,24	0,0
53.744171	-1.600059	The Picture House	Not Visited	no_visit.png	24,24	0,0
53.701401	-1.779926	The Richard Oastler	Not Visited	no_visit.png	24,24	0,0
53.833938	-1.776932	The Sir Norman Rae	Not Visited	no_visit.png	24,24	0,0
53.682919	-1.494346	The Six Chimneys	Not Visited	no_visit.png	24,24	0,0
53.826077	-1.535324	The Three Hulats	Not Visited	no_visit.png	24,24	0,0
53.692606	-1.629560	The Time Piece	Not Visited	no_visit.png	24,24	0,0
53.793032	-1.754838	The Turls Green	Not Visited	no_visit.png	24,24	0,0
53.712637	-1.628588	The Union Rooms	Not Visited	no_visit.png	24,24	0,0
53.714243	-2.098004	The White Hart	Not Visited	no_visit.png	24,24	0,0
53.710173	-1.341896	The Winter Seam	Not Visited	no_visit.png	24,24	0,0
53.794167	-1.547586	Wetherspoons	Not Visited	no_visit.png	24,24	0,0
51.320004	-2.206405	The Albany Palace	Not Visited	no_visit.png	24,24	0,0
51.204758	-2.180071	The Bath Arms	Not Visited	no_visit.png	24,24	0,0
51.374932	-2.138620	The Bear	Not Visited	no_visit.png	24,24	0,0
51.172115	-1.780965	The Bell	Not Visited	no_visit.png	24,24	0,0
51.458390	-2.117888	The Bridge House	Not Visited	no_visit.png	24,24	0,0
51.574860	-1.754279	The Dockle Farmhouse	Not Visited	no_visit.png	24,24	0,0
51.068624	-1.798179	The King’s Head Inn	Not Visited	no_visit.png	24,24	0,0
51.560010	-1.782671	The Savoy	Not Visited	no_visit.png	24,24	0,0
51.351756	-1.995355	The Silk Mercer	Not Visited	no_visit.png	24,24	0,0
51.562324	-1.787637	The Sir Daniel Arms	Not Visited	no_visit.png	24,24	0,0
52.375770	-2.315428	George Hotel	Not Visited	no_visit.png	24,24	0,0
52.333918	-2.061787	Golden Cross Hotel	Not Visited	no_visit.png	24,24	0,0
52.192865	-2.222120	The Crown	Not Visited	no_visit.png	24,24	0,0
52.112482	-2.330037	The Foley Arms Hotel	Not Visited	no_visit.png	24,24	0,0
52.094272	-1.946456	The Old Swanne Inne	Not Visited	no_visit.png	24,24	0,0
52.388342	-2.249141	The Penny Black	Not Visited	no_visit.png	24,24	0,0
52.195499	-2.221875	The Postal Order	Not Visited	no_visit.png	24,24	0,0
52.305898	-1.938611	The Rising Sun	Not Visited	no_visit.png	24,24	0,0
52.307042	-1.943181	The Royal Enfield	Not Visited	no_visit.png	24,24	0,0
54.593013	-5.931808	The Bridge House	Not Visited	no_visit.png	24,24	0,0
54.714593	-5.806399	The Central Bar	Not Visited	no_visit.png	24,24	0,0
54.510224	-6.046636	The Tuesday Bell	Not Visited	no_visit.png	24,24	0,0
54.594336	-5.701269	The Spirit Merchant	Not Visited	no_visit.png	24,24	0,0
51.899285	-8.474509	The Linen Weaver	Not Visited	no_visit.png	24,24	0,0
53.294142	-6.133645	The Forty Foot	Not Visited	no_visit.png	24,24	0,0
53.389167	-6.388942	The Great Wood	Not Visited	no_visit.png	24,24	0,0
53.456392	-6.222072	The Old Borough	Not Visited	no_visit.png	24,24	0,0
53.300811	-6.177065	The Three Tun Tavern	Not Visited	no_visit.png	24,24	0,0
57.505782	-1.779061	Cross Keys	Not Visited	no_visit.png	24,24	0,0
57.148118	-2.093642	The Archibald Simpson	Not Visited	no_visit.png	24,24	0,0
57.284820	-2.379670	The Gordon Highlander	Not Visited	no_visit.png	24,24	0,0
57.143368	-2.109670	The Justice Mill	Not Visited	no_visit.png	24,24	0,0
57.693860	-2.005463	The Saltoun Inn	Not Visited	no_visit.png	24,24	0,0
56.558840	-2.582331	The Corn Exchange	Not Visited	no_visit.png	24,24	0,0
56.412796	-5.474628	The Corryvreckan	Not Visited	no_visit.png	24,24	0,0
56.004058	-4.737553	The Henry Bell	Not Visited	no_visit.png	24,24	0,0
56.115870	-3.791251	The Bobbing John	Not Visited	no_visit.png	24,24	0,0
55.070304	-3.613408	The Robert the Bruce	Not Visited	no_visit.png	24,24	0,0
56.466195	-2.873623	Jolly’s Hotel	Not Visited	no_visit.png	24,24	0,0
56.462066	-2.971839	The Counting House	Not Visited	no_visit.png	24,24	0,0
55.611143	-4.497014	The Wheatsheaf Inn	Not Visited	no_visit.png	24,24	0,0
55.943611	-3.057992	The David Macbeth Moir	Not Visited	no_visit.png	24,24	0,0
55.951915	-3.190502	The Booking Office	Not Visited	no_visit.png	24,24	0,0
55.951995	-3.205333	The Alexander Graham Bell	Not Visited	no_visit.png	24,24	0,0
55.9482351	-3.2062561	The Caley Picture House	Not Visited	no_visit.png	24,24	0,0
55.970788	-3.171012	The Foot of the Walk	Not Visited	no_visit.png	24,24	0,0
55.956463	-3.185870	The Playfair	Not Visited	no_visit.png	24,24	0,0
55.948862	-3.362945	The Sir Walter Scott	Not Visited	no_visit.png	24,24	0,0
55.952978	-3.199702	The Standing Order	Not Visited	no_visit.png	24,24	0,0
55.948862	-3.362945	The Turnhouse	Not Visited	no_visit.png	24,24	0,0
55.942903	-3.282521	The White Lady	Not Visited	no_visit.png	24,24	0,0
56.195863	-3.167625	The Golden Acorn	Not Visited	no_visit.png	24,24	0,0
56.071339	-3.461366	The Guildhall & Linen Exchange	Not Visited	no_visit.png	24,24	0,0
56.111982	-3.158047	The Robert Nairn	Not Visited	no_visit.png	24,24	0,0
55.827699	-4.284509	Sir John Stirling Maxwell	Not Visited	no_visit.png	24,24	0,0
55.861023	-4.251800	The Counting House	Not Visited	no_visit.png	24,24	0,0
55.857518	-4.257313	The Crystal Palace	Not Visited	no_visit.png	24,24	0,0
55.888472	-4.321724	The Esquire House	Not Visited	no_visit.png	24,24	0,0
55.865690	-4.266700	The Hengler’s Circus	Not Visited	no_visit.png	24,24	0,0
55.938177	-4.154589	The Kirky Puffer	Not Visited	no_visit.png	24,24	0,0
55.875941	-4.364801	The Lord of the Isles	Not Visited	no_visit.png	24,24	0,0
55.858751	-4.259879	The Sir John Moore	Not Visited	no_visit.png	24,24	0,0
55.862294	-4.257089	The Society Room	Not Visited	no_visit.png	24,24	0,0
58.442343	-3.090616	The Alexander Bain	Not Visited	no_visit.png	24,24	0,0
56.816444	-5.113810	The Great Glen	Not Visited	no_visit.png	24,24	0,0
57.479581	-4.227476	The King’s Highway	Not Visited	no_visit.png	24,24	0,0
55.946808	-4.753627	The James Watt	Not Visited	no_visit.png	24,24	0,0
55.893080	-3.068934	The Blacksmith’s Forge	Not Visited	no_visit.png	24,24	0,0
57.648905	-3.312467	The Muckle Cross	Not Visited	no_visit.png	24,24	0,0
55.612441	-4.672991	The Auld Brig	Not Visited	no_visit.png	24,24	0,0
55.795095	-4.869604	The Paddle Steamer	Not Visited	no_visit.png	24,24	0,0
55.633765	-4.789511	The Salt Cot	Not Visited	no_visit.png	24,24	0,0
55.791623	-3.990256	The Brandon Works	Not Visited	no_visit.png	24,24	0,0
55.948697	-3.987541	The Carrick Stone	Not Visited	no_visit.png	24,24	0,0
55.861571	-4.022426	The Vulcan	Not Visited	no_visit.png	24,24	0,0
55.774170	-3.918060	The Wishaw Malt	Not Visited	no_visit.png	24,24	0,0
56.396318	-3.425895	The Capital Asset	Not Visited	no_visit.png	24,24	0,0
56.592614	-3.338402	The Fair O’Blair	Not Visited	no_visit.png	24,24	0,0
55.846603	-4.424535	The Last Post	Not Visited	no_visit.png	24,24	0,0
55.864281	-4.4331799	The Sanderling	Not Visited	no_visit.png	24,24	0,0
55.864653	-4.432090	The Sandpiper	Not Visited	no_visit.png	24,24	0,0
55.617890	-2.811066	Hunters Hall	Not Visited	no_visit.png	24,24	0,0
55.425266	-2.783623	The Bourtree	Not Visited	no_visit.png	24,24	0,0
55.652703	-3.188605	The Cross Keys	Not Visited	no_visit.png	24,24	0,0
55.499539	-4.610786	The Prestwick Pioneer	Not Visited	no_visit.png	24,24	0,0
55.462916	-4.633937	The West Kirk	Not Visited	no_visit.png	24,24	0,0
55.828222	-4.217484	An Ruadh-Ghleann	Not Visited	no_visit.png	24,24	0,0
55.760817	-4.177595	The Hay Stook	Not Visited	no_visit.png	24,24	0,0
55.818727	-4.165774	The John Fairweather	Not Visited	no_visit.png	24,24	0,0
56.000127	-3.783067	The Carron Works	Not Visited	no_visit.png	24,24	0,0
56.118532	-3.939151	The Crossed Peels	Not Visited	no_visit.png	24,24	0,0
55.943228	-4.571429	The Captain James Lang	Not Visited	no_visit.png	24,24	0,0
55.882537	-3.517758	The Newyearfield	Not Visited	no_visit.png	24,24	0,0
51.771165	-3.245151	The Olympia	Not Visited	no_visit.png	24,24	0,0
51.779650	-3.207618	The Picture House	Not Visited	no_visit.png	24,24	0,0
51.729839	-3.134537	The Pontlottyn	Not Visited	no_visit.png	24,24	0,0
51.608429	-3.659949	The Sawyer’s Arms	Not Visited	no_visit.png	24,24	0,0
51.506639	-3.579270	The Wyndham Arms	Not Visited	no_visit.png	24,24	0,0
51.572210	-3.219794	The Malcolm Uphill	Not Visited	no_visit.png	24,24	0,0
51.669323	-3.195527	The Sirhowy	Not Visited	no_visit.png	24,24	0,0
51.507614	-3.199854	The Aneurin Bevan	Not Visited	no_visit.png	24,24	0,0
51.483341	-3.172948	The Central Bar	Not Visited	no_visit.png	24,24	0,0
51.485684	-3.165617	The Ernest Willows	Not Visited	no_visit.png	24,24	0,0
51.480148	-3.181925	The Gatekeeper	Not Visited	no_visit.png	24,24	0,0
51.476596	-3.176890	The Great Western	Not Visited	no_visit.png	24,24	0,0
51.481330	-3.200316	The Ivor Davies	Not Visited	no_visit.png	24,24	0,0
51.462724	-3.166651	The Mount Stuart	Not Visited	no_visit.png	24,24	0,0
51.477658	-3.177898	The Prince of Wales	Not Visited	no_visit.png	24,24	0,0
51.680907	-4.163244	The York Palace	Not Visited	no_visit.png	24,24	0,0
51.857052	-4.304996	Yr Hen Dderwen	Not Visited	no_visit.png	24,24	0,0
52.414089	-4.081825	Yr Hen Orsaf	Not Visited	no_visit.png	24,24	0,0
53.325173	-3.832359	The Palladium	Not Visited	no_visit.png	24,24	0,0
53.296712	-3.727801	The Picture House	Not Visited	no_visit.png	24,24	0,0
53.114594	-3.310398	The Castle Hotel	Not Visited	no_visit.png	24,24	0,0
53.321051	-3.491623	The Sussex	Not Visited	no_visit.png	24,24	0,0
53.212225	-3.039094	The Central Hotel	Not Visited	no_visit.png	24,24	0,0
53.166431	-3.141215	The Gold Cape	Not Visited	no_visit.png	24,24	0,0
53.274202	-3.222796	The Market Cross	Not Visited	no_visit.png	24,24	0,0
52.887857	-4.417534	Pen Cob	Not Visited	no_visit.png	24,24	0,0
53.140706	-4.274801	Tafarn Y Porth	Not Visited	no_visit.png	24,24	0,0
53.224370	-4.129060	The Black Bull Inn	Not Visited	no_visit.png	24,24	0,0
51.747381	-3.378139	Y Dic Penderyn	Not Visited	no_visit.png	24,24	0,0
51.642586	-2.673660	The Bell Hanger	Not Visited	no_visit.png	24,24	0,0
51.823226	-3.019214	The Coliseum	Not Visited	no_visit.png	24,24	0,0
51.811804	-2.715684	The King’s Head	Not Visited	no_visit.png	24,24	0,0
51.661907	-3.806338	The David Protheroe	Not Visited	no_visit.png	24,24	0,0
51.594380	-3.782071	The Lord Caradoc	Not Visited	no_visit.png	24,24	0,0
51.589783	-2.978427	The Godfrey Morgan	Not Visited	no_visit.png	24,24	0,0
51.588957	-2.998056	The John Wallace Linton	Not Visited	no_visit.png	24,24	0,0
51.587676	-2.998456	The Queen’s Hotel	Not Visited	no_visit.png	24,24	0,0
51.801554	-4.968229	The William Owen	Not Visited	no_visit.png	24,24	0,0
52.516404	-3.316007	The Black Boy	Not Visited	no_visit.png	24,24	0,0
51.948723	-3.3911728	The George Hotel	Not Visited	no_visit.png	24,24	0,0
51.599484	-3.340818	The Tumble Inn	Not Visited	no_visit.png	24,24	0,0
51.712742	-3.446322	Yr Ieuan Ap Iago	Not Visited	no_visit.png	24,24	0,0
51.619375	-3.940487	The Bank Statement	Not Visited	no_visit.png	24,24	0,0
51.669000	-4.037645	The Mardy Inn	Not Visited	no_visit.png	24,24	0,0
51.619245	-3.949492	The Potters Wheel	Not Visited	no_visit.png	24,24	0,0
51.668635	-3.922654	The Red Lion Inn	Not Visited	no_visit.png	24,24	0,0
51.655404	-3.020568	The John Fielding	Not Visited	no_visit.png	24,24	0,0
51.439440	-3.175713	The Bears Head	Not Visited	no_visit.png	24,24	0,0
51.398496	-3.284393	The Sir Samuel Romilly	Not Visited	no_visit.png	24,24	0,0
53.047074	-2.997051	The Elihu Yale	Not Visited	no_visit.png	24,24	0,0
53.045207	-2.991848	The North and South Wales Bank	Not Visited	no_visit.png	24,24	0,0
